Game,Year,Month,Sales,Diff,Reply_SUM,Reply_MEAN,Reply_MAX,Reply_MIN,Like_SUM,Like_MEAN,Like_MAX,Like_MIN,Retweet_SUM,Retweet_MEAN,Retweet_MAX,Retweet_MIN,User Followers count_MEAN,User Followers count_MAX,User Followers count_MIN,User Followers count_SUM,User Following count_MEAN,User Following count_MAX,User Following count_MIN,User Following count_SUM,Sentiment_TEXTBLOB_MEAN,Sentiment_VADER_MEAN,Sentiment_NLTK_MEAN,meanAMZ,countAMZ,meanMTC,countMTC
BOTW,2018,5,,,880.0,8.380952380952381,97.0,0.0,51771.0,493.0571428571429,7082.0,59.0,11523.0,109.74285714285716,1645.0,0.0,441678.7333333333,12661373.0,8.0,46376267.0,2719.1047619047617,206712.0,1.0,285506.0,0.6285714285714286,0.2891790476190476,0.2891790476190476,10.0,77.0,9.0,57.0
BOTW,2018,6,9.32,0.8399999999999999,732.0,6.715596330275229,34.0,0.0,40949.0,375.6788990825688,6102.0,62.0,8520.0,78.1651376146789,1241.0,0.0,408903.1467889908,3047768.0,1675.0,44570443.0,5939.027522935779,206712.0,5.0,647354.0,0.7889908256880734,0.2031541284403669,0.2031275229357798,10.0,74.0,9.0,36.0
BOTW,2018,7,,,795.0,7.293577981651376,68.0,0.0,50945.0,467.3853211009175,15187.0,49.0,11802.0,108.27522935779815,3906.0,0.0,437735.7155963303,9641240.0,929.0,47713193.0,2754.422018348624,106120.0,1.0,300232.0,0.7522935779816514,0.2315752293577981,0.2284266055045871,9.0,98.0,9.0,30.0
BOTW,2018,8,,,2226.0,27.825,1215.0,0.0,106194.0,1327.425,22497.0,54.0,53673.0,670.9125,27685.0,0.0,623789.25,9641242.0,32.0,49903140.0,4554.4,206712.0,5.0,364352.0,0.7375,0.2216524999999999,0.22248625,10.0,101.0,9.0,32.0
BOTW,2018,9,10.28,0.9599999999999991,603.0,11.166666666666666,79.0,0.0,30543.0,565.6111111111111,7819.0,48.0,8339.0,154.42592592592592,2599.0,0.0,582719.074074074,12661376.0,400.0,31466830.0,934.0185185185184,8678.0,23.0,50437.0,0.7037037037037037,0.2540444444444444,0.2540444444444444,10.0,96.0,9.0,24.0
BOTW,2018,10,,,1204.0,11.358490566037736,144.0,0.0,39285.0,370.6132075471698,4845.0,57.0,8259.0,77.91509433962264,1167.0,0.0,766552.358490566,12661376.0,86.0,81254550.0,816.1132075471698,15372.0,22.0,86508.0,0.7830188679245284,0.1697452830188679,0.1697452830188679,10.0,95.0,8.0,34.0
BOTW,2018,11,,,1814.0,16.953271028037385,627.0,0.0,57629.0,538.588785046729,11254.0,54.0,14275.0,133.41121495327104,3008.0,0.0,449912.046728972,12661376.0,704.0,48140589.0,920.8878504672896,15192.0,5.0,98535.0,0.719626168224299,0.301433644859813,0.306996261682243,10.0,93.0,9.0,34.0
BOTW,2018,12,11.68,1.4000000000000004,1010.0,15.78125,252.0,0.0,34880.0,545.0,9192.0,53.0,7111.0,111.109375,2068.0,0.0,389502.234375,9641245.0,1375.0,24928143.0,1710.609375,33994.0,5.0,109479.0,0.65625,0.2490328125,0.24796875,10.0,92.0,8.0,34.0
BOTW,2019,1,,,807.0,11.695652173913045,103.0,0.0,66603.0,965.2608695652174,14046.0,52.0,14801.0,214.5072463768116,3105.0,0.0,330961.52173913043,9641247.0,775.0,22836345.0,781.1739130434783,3816.0,5.0,53901.0,0.7391304347826086,0.1865159420289855,0.1865159420289855,10.0,74.0,9.0,35.0
BOTW,2019,2,,,2019.0,21.70967741935484,453.0,0.0,47336.0,508.989247311828,8048.0,58.0,12404.0,133.3763440860215,2773.0,0.0,281078.3548387097,2271534.0,182.0,26140287.0,636.741935483871,4191.0,9.0,59217.0,0.6129032258064516,0.3062193548387096,0.3027870967741935,10.0,62.0,9.0,30.0
BOTW,2019,3,12.77,1.0899999999999999,3140.0,18.04597701149425,647.0,0.0,144194.0,828.7011494252873,22500.0,57.0,33442.0,192.19540229885055,4726.0,0.0,368574.2356321839,12661380.0,11.0,64131917.0,984.7988505747128,12570.0,0.0,171355.0,0.7873563218390804,0.37725,0.3770051724137931,10.0,71.0,9.0,32.0
BOTW,2019,4,,,2098.0,12.19767441860465,203.0,0.0,69964.0,406.7674418604651,3984.0,49.0,15801.0,91.86627906976744,1053.0,0.0,680029.2790697674,12661380.0,402.0,116965036.0,1474.9825581395348,106120.0,7.0,253697.0,0.3081395348837209,0.2784558139534883,0.2783947674418605,10.0,50.0,9.0,36.0
BOTW,2019,5,,,618.0,5.19327731092437,80.0,0.0,92405.0,776.5126050420168,39186.0,47.0,21594.0,181.4621848739496,9252.0,0.0,131759.52100840336,2574764.0,63.0,15679383.0,726.7058823529412,15372.0,0.0,86478.0,0.0504201680672268,0.1663672268907562,0.1665621848739495,9.0,71.0,8.0,26.0
BOTW,2019,6,13.61,0.8399999999999999,10238.0,26.59220779220779,2393.0,0.0,488562.0,1268.992207792208,110646.0,48.0,123385.0,320.4805194805195,36331.0,0.0,740034.2363636363,12661380.0,24.0,284913181.0,1303.1532467532468,106120.0,0.0,501714.0,0.4285714285714285,0.1282368831168831,0.1278096103896104,10.0,76.0,9.0,57.0
BOTW,2019,7,,,3387.0,15.395454545454545,874.0,0.0,127756.0,580.709090909091,9187.0,49.0,46452.0,211.14545454545456,19790.0,0.0,396483.32727272727,9641256.0,65.0,87226332.0,836.8909090909091,15372.0,5.0,184116.0,0.3954545454545454,0.1531845454545454,0.1518690909090909,10.0,105.0,9.0,47.0
BOTW,2019,8,,,1940.0,13.857142857142858,345.0,0.0,100266.0,716.1857142857143,21820.0,54.0,18719.0,133.70714285714286,3860.0,0.0,292481.20714285714,9641256.0,186.0,40947369.0,1030.5857142857142,36962.0,5.0,144282.0,0.0928571428571428,0.1038492857142857,0.0991028571428571,10.0,99.0,9.0,61.0
BOTW,2019,9,14.54,0.9299999999999997,3047.0,19.04375,958.0,0.0,189119.0,1181.99375,28806.0,49.0,45477.0,284.23125,7139.0,0.0,184189.2125,2271534.0,55.0,29470274.0,760.225,15372.0,4.0,121636.0,0.36875,0.20040375,0.20171,10.0,87.0,9.0,52.0
BOTW,2019,10,,,1672.0,8.989247311827956,190.0,0.0,107410.0,577.4731182795699,18250.0,55.0,22210.0,119.40860215053765,3664.0,0.0,254971.17741935485,7193793.0,409.0,47424639.0,588.3225806451613,7328.0,4.0,109428.0,0.3333333333333333,0.1914752688172043,0.1915822580645161,10.0,94.0,9.0,36.0
BOTW,2019,11,,,1381.0,10.08029197080292,154.0,0.0,86560.0,631.8248175182482,29803.0,57.0,21762.0,158.84671532846716,8911.0,0.0,227039.17518248176,9641260.0,29.0,31104367.0,927.956204379562,16069.0,0.0,127130.0,0.2627737226277372,0.1826160583941606,0.1826160583941606,10.0,104.0,9.0,72.0
BOTW,2019,12,16.34,1.8000000000000007,4177.0,23.07734806629834,1256.0,0.0,96943.0,535.5966850828729,15632.0,50.0,17023.0,94.04972375690608,2429.0,0.0,300944.6464088398,9641261.0,31.0,54470981.0,933.5469613259668,15372.0,0.0,168972.0,0.0828729281767955,0.1811872928176795,0.1783198895027624,10.0,208.0,9.0,38.0
BOTW,2020,1,,,2631.0,13.492307692307692,295.0,0.0,116961.0,599.8,11609.0,50.0,22291.0,114.31282051282052,3284.0,0.0,287064.4,9641264.0,433.0,55977558.0,735.0307692307692,12570.0,0.0,143331.0,0.2358974358974359,0.2173866666666666,0.2172061538461538,9.0,1401.0,9.0,55.0
BOTW,2020,2,,,4346.0,26.66257668711657,2362.0,0.0,90993.0,558.239263803681,23135.0,62.0,18765.0,115.12269938650309,4425.0,0.0,241314.6503067485,9641265.0,21.0,39334288.0,873.1717791411043,14124.0,5.0,142327.0,0.1779141104294478,0.1605030674846625,0.1605030674846625,10.0,180.0,10.0,32.0
BOTW,2020,3,17.41,1.0700000000000003,3898.0,14.383763837638377,629.0,0.0,165608.0,611.09963099631,31015.0,61.0,30931.0,114.13653136531366,5754.0,0.0,340769.6642066421,12661386.0,121.0,92348579.0,1088.180811808118,106120.0,0.0,294897.0,0.1439114391143911,0.2113169741697416,0.2069745387453874,10.0,138.0,9.0,68.0
BOTW,2020,4,,,1780.0,8.39622641509434,96.0,0.0,143327.0,676.0707547169811,61573.0,51.0,28501.0,134.43867924528303,11627.0,0.0,148507.91981132075,2574774.0,84.0,31483679.0,981.8018867924528,53239.0,0.0,208142.0,0.0518867924528301,0.1717457547169811,0.1717457547169811,10.0,70.0,9.0,64.0
BOTW,2020,5,,,3883.0,20.544973544973544,1131.0,0.0,267297.0,1414.2698412698412,69367.0,55.0,48594.0,257.1111111111111,14805.0,0.0,109614.74074074074,1826435.0,84.0,20717186.0,773.952380952381,40721.0,0.0,146277.0,-0.1746031746031746,0.1177306878306878,0.116479365079365,10.0,96.0,9.0,46.0
BOTW,2020,6,18.6,1.1900000000000013,2915.0,12.564655172413794,923.0,0.0,194544.0,838.551724137931,25350.0,48.0,30520.0,131.55172413793105,4884.0,0.0,90096.67672413791,1826435.0,1.0,20902429.0,782.9094827586207,53239.0,0.0,181635.0,-0.0517241379310344,0.1329568965517241,0.1309974137931034,10.0,115.0,9.0,221.0
BOTW,2020,7,,,3937.0,17.043290043290042,560.0,0.0,167114.0,723.4372294372295,23365.0,48.0,25147.0,108.86147186147186,4722.0,0.0,204813.60606060605,9641272.0,143.0,47311943.0,771.3073593073593,40721.0,3.0,178172.0,0.0909090909090909,0.1623857142857142,0.1623857142857142,10.0,114.0,9.0,97.0
BOTW,2020,8,,,3196.0,13.261410788381744,379.0,0.0,240340.0,997.2614107883818,68442.0,48.0,46843.0,194.36929460580916,13011.0,0.0,227406.0580912863,9641272.0,25.0,54804860.0,751.0082987551867,40721.0,3.0,180993.0,0.0622406639004149,0.1536721991701245,0.1496170124481327,10.0,99.0,9.0,57.0
BOTW,2020,9,19.74,1.139999999999997,4663.0,15.338815789473683,723.0,0.0,357252.0,1175.171052631579,47946.0,47.0,62880.0,206.8421052631579,8568.0,0.0,529876.3289473684,12661393.0,146.0,161082404.0,1437.4177631578948,106120.0,0.0,436975.0,0.194078947368421,0.1960878289473684,0.1926213815789473,10.0,79.0,9.0,59.0
BOTW,2020,10,,,4641.0,18.2,1491.0,0.0,262034.0,1027.58431372549,80855.0,45.0,62696.0,245.86666666666667,22910.0,0.0,539889.0705882353,12661395.0,69.0,137671713.0,805.8078431372548,15372.0,4.0,205481.0,0.1333333333333333,0.2151941176470588,0.2151709803921568,10.0,95.0,9.0,46.0
BOTW,2020,11,,,11769.0,53.98623853211009,1828.0,0.0,175194.0,803.6422018348624,20602.0,53.0,25364.0,116.348623853211,2631.0,0.0,356756.79357798165,12661396.0,25.0,77772981.0,772.2201834862385,15372.0,0.0,168344.0,0.0779816513761468,0.2559096330275229,0.2551435779816514,10.0,96.0,10.0,62.0
BOTW,2020,12,21.45,1.7100000000000009,2842.0,12.8018018018018,176.0,0.0,244809.0,1102.7432432432431,43930.0,51.0,32360.0,145.76576576576576,5954.0,0.0,247036.481981982,12661399.0,39.0,54842099.0,636.1486486486486,12841.0,0.0,141225.0,0.0495495495495495,0.1698941441441441,0.1685617117117117,10.0,95.0,9.0,84.0
BOTW,2021,1,,,3700.0,12.37458193979933,229.0,0.0,375523.0,1255.9297658862877,48170.0,48.0,51879.0,173.50836120401337,9924.0,0.0,254184.3076923077,9641280.0,8.0,76001108.0,541.7826086956521,7066.0,0.0,161993.0,0.1170568561872909,0.1635408026755852,0.1635408026755852,10.0,80.0,9.0,40.0
BOTW,2021,2,,,4759.0,13.794202898550724,259.0,0.0,235486.0,682.568115942029,16453.0,53.0,28387.0,82.28115942028985,1868.0,0.0,186443.86956521735,9641282.0,15.0,64323135.0,1286.5797101449275,106120.0,0.0,443870.0,0.3130434782608696,0.1792646376811594,0.1759692753623188,10.0,72.0,9.0,36.0
BOTW,2021,3,22.28,0.8300000000000018,5347.0,16.709375,393.0,0.0,465836.0,1455.7375,63129.0,48.0,69751.0,217.971875,12184.0,0.0,308205.125,12661402.0,79.0,98625640.0,1095.478125,106120.0,0.0,350553.0,0.18125,0.1857071874999999,0.185119375,10.0,99.0,9.0,48.0
BOTW,2021,4,,,2449.0,11.888349514563108,209.0,0.0,259474.0,1259.5825242718447,45769.0,64.0,32866.0,159.54368932038835,5866.0,0.0,174875.58737864078,9641285.0,49.0,36024371.0,919.1067961165048,106120.0,3.0,189336.0,-0.029126213592233,0.0985199029126213,0.0958160194174757,10.0,73.0,9.0,35.0
BOTW,2021,5,,,2492.0,11.026548672566372,160.0,0.0,250505.0,1108.429203539823,31051.0,59.0,32834.0,145.28318584070797,4231.0,0.0,248924.37168141597,9641286.0,50.0,56256908.0,1144.1946902654868,106120.0,5.0,258588.0,0.0132743362831858,0.114316814159292,0.114316814159292,10.0,56.0,8.0,43.0
BOTW,2021,6,23.2,0.9199999999999982,10574.0,27.53645833333333,2172.0,0.0,371773.0,968.1588541666666,14778.0,51.0,58651.0,152.73697916666666,4959.0,0.0,544054.078125,9641290.0,68.0,208916766.0,2062.9088541666665,106120.0,0.0,792157.0,0.3932291666666667,0.1695367187499999,0.1694361979166666,10.0,57.0,8.0,28.0
BOTW,2021,7,,,4875.0,22.7803738317757,2244.0,0.0,165615.0,773.9018691588785,30110.0,61.0,25302.0,118.23364485981308,4751.0,0.0,428572.0373831776,9641292.0,85.0,91714416.0,760.7710280373832,15372.0,4.0,162805.0,0.0654205607476635,0.169053738317757,0.168707476635514,10.0,61.0,9.0,37.0
BOTW,2021,8,,,2327.0,12.646739130434783,150.0,0.0,185095.0,1005.9510869565216,19480.0,75.0,23201.0,126.09239130434784,3327.0,0.0,355984.3097826087,9641294.0,82.0,65501113.0,525.2826086956521,15372.0,3.0,96652.0,0.0,0.1431336956521739,0.1424543478260869,10.0,37.0,9.0,37.0
BOTW,2021,9,24.13,0.9299999999999997,3156.0,16.78723404255319,258.0,0.0,213801.0,1137.2393617021276,23799.0,56.0,25278.0,134.45744680851064,3221.0,0.0,211586.8085106383,5127993.0,154.0,39778320.0,609.8563829787234,14124.0,1.0,114653.0,0.0585106382978723,0.0922361702127659,0.0912914893617021,10.0,48.0,9.0,37.0
BOTW,2021,10,,,2522.0,16.376623376623378,447.0,0.0,184491.0,1197.9935064935064,22437.0,45.0,22580.0,146.62337662337663,3381.0,0.0,163548.32467532466,5127993.0,27.0,25186442.0,1149.6103896103896,65479.0,5.0,177040.0,0.0,0.0997506493506493,0.0997506493506493,10.0,36.0,9.0,35.0
BOTW,2021,11,,,2425.0,12.247474747474747,187.0,0.0,150430.0,759.7474747474747,14751.0,59.0,28757.0,145.23737373737373,8980.0,0.0,214825.0202020202,9641297.0,1.0,42535354.0,604.6919191919192,15372.0,3.0,119729.0,0.0707070707070707,0.1505010101010101,0.1505010101010101,10.0,40.0,9.0,40.0
BOTW,2021,12,25.8,1.6700000000000017,4603.0,14.706070287539935,199.0,0.0,328834.0,1050.5878594249202,26045.0,51.0,39534.0,126.30670926517573,3854.0,0.0,415890.9041533546,12661411.0,19.0,130173853.0,1130.5974440894568,106120.0,5.0,353877.0,0.1054313099041533,0.1521492012779552,0.1512188498402555,9.0,50.0,9.0,28.0
BOTW,2022,1,,,5432.0,21.470355731225297,651.0,0.0,343333.0,1357.0474308300395,69496.0,53.0,45162.0,178.50592885375494,14080.0,0.0,241739.60079051385,9641298.0,42.0,61160119.0,931.102766798419,15372.0,2.0,235569.0,0.2766798418972332,0.1766794466403162,0.1693241106719367,10.0,28.0,9.0,46.0
BOTW,2022,2,,,4068.0,21.75401069518717,434.0,0.0,317741.0,1699.149732620321,82921.0,58.0,35228.0,188.3850267379679,12208.0,0.0,212958.16042780748,9641299.0,19.0,39823176.0,688.4705882352941,9969.0,4.0,128744.0,0.2887700534759358,0.1528877005347593,0.1528877005347593,9.0,20.0,9.0,76.0
BOTW,2022,3,26.55,0.75,6398.0,21.98625429553265,360.0,0.0,340824.0,1171.2164948453608,28095.0,55.0,36927.0,126.89690721649484,2019.0,0.0,289227.3092783505,9641301.0,212.0,84165147.0,1323.4536082474226,106120.0,0.0,385125.0,0.5085910652920962,0.1861676975945017,0.1871996563573883,9.0,25.0,9.0,56.0
BOTW,2022,4,,,3759.0,25.746575342465757,424.0,0.0,239384.0,1639.6164383561645,42025.0,77.0,35380.0,242.3287671232877,8076.0,1.0,534747.2191780822,9641304.0,18.0,78073094.0,658.6712328767123,15372.0,0.0,96166.0,0.7808219178082192,0.183313698630137,0.1779643835616438,9.0,20.0,8.0,45.0
BOTW,2022,5,,,2966.0,21.0354609929078,318.0,0.0,193624.0,1373.2198581560283,37604.0,61.0,19601.0,139.01418439716312,4052.0,0.0,443469.780141844,9641305.0,25.0,62529239.0,640.2340425531914,5001.0,4.0,90273.0,0.7446808510638298,0.2096304964539007,0.2060382978723404,9.0,24.0,9.0,28.0
BOTW,2022,6,27.14,0.5899999999999999,2100.0,23.33333333333333,186.0,0.0,196768.0,2186.311111111111,42387.0,67.0,22717.0,252.4111111111111,5044.0,0.0,528515.0666666667,12661414.0,11.0,47566356.0,837.6444444444444,15372.0,0.0,75388.0,0.7333333333333333,0.1585111111111111,0.1551,9.0,22.0,8.0,43.0
BOTW,2022,7,,,4089.0,34.94871794871795,574.0,0.0,184877.0,1580.145299145299,26759.0,72.0,20736.0,177.23076923076923,2539.0,0.0,144798.70085470084,9641305.0,33.0,16941448.0,592.965811965812,5356.0,0.0,69377.0,0.7435897435897436,0.1972735042735042,0.1958418803418803,8.0,20.0,9.0,40.0
BOTW,2022,8,,,2525.0,26.57894736842105,209.0,0.0,125441.0,1320.4315789473685,13115.0,56.0,14886.0,156.69473684210527,1954.0,0.0,230060.85263157892,9641303.0,263.0,21855781.0,1050.9263157894736,15372.0,1.0,99838.0,0.7473684210526316,0.221198947368421,0.2103842105263157,9.0,23.0,9.0,32.0
BOTW,2022,9,27.79,0.6499999999999986,3038.0,18.41212121212121,227.0,0.0,169154.0,1025.1757575757576,17607.0,61.0,21302.0,129.1030303030303,1626.0,0.0,256514.2363636364,9641303.0,202.0,42324849.0,1370.6666666666667,106120.0,0.0,226160.0,0.7818181818181819,0.1565787878787878,0.1530187878787879,9.0,29.0,9.0,35.0
BOTW,2022,10,,,1531.0,22.85074626865672,490.0,0.0,95925.0,1431.7164179104475,36909.0,61.0,13477.0,201.1492537313433,6687.0,0.0,450098.14925373136,12661418.0,364.0,30156576.0,880.8358208955224,15373.0,2.0,59016.0,0.6417910447761194,0.1968373134328358,0.1968373134328358,9.0,34.0,9.0,34.0
BOTW,2022,11,,,1728.0,28.8,421.0,0.0,88111.0,1468.5166666666669,15049.0,88.0,9267.0,154.45,886.0,0.0,151996.13333333333,1155601.0,28.0,9119768.0,894.9333333333333,12274.0,2.0,53696.0,0.8333333333333334,0.2232433333333333,0.22355,10.0,12.0,9.0,45.0
BOTW,2022,12,29.0,1.2100000000000009,1173.0,15.85135135135135,136.0,0.0,74030.0,1000.4054054054054,8791.0,62.0,8870.0,119.86486486486488,1451.0,0.0,392290.0945945946,9641302.0,164.0,29029467.0,1035.608108108108,11673.0,0.0,76635.0,0.7162162162162162,0.2826608108108108,0.2625594594594594,9.0,27.0,9.0,26.0
BOTW,2023,1,,,0.0,0.0,0.0,0.0,1820.0,1820.0,1820.0,1820.0,154.0,154.0,154.0,154.0,178365.0,178365.0,178365.0,178365.0,5.0,5.0,5.0,5.0,1.0,0.765,0.765,9.0,22.0,9.0,39.0
BOTW,2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,8.0,14.0
BOTW,2023,4,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0
BOTW,2023,5,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,4.0
BOTW,2023,7,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,2.0
BOTW,2023,9,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,6.0
BOTW,2023,10,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,10.0,5.0
BOTW,2023,11,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,10.0,2.0
BOTW,2023,12,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,10.0,3.0
MKD8,2017,1,,,513.0,6.662337662337662,27.0,0.0,18460.0,239.74025974025972,3727.0,63.0,9276.0,120.46753246753246,2352.0,8.0,691089.1818181818,5127958.0,225.0,53213867.0,2089.181818181818,106120.0,2.0,160867.0,0.987012987012987,0.0513103896103896,0.0513103896103896,,,,
MKD8,2017,2,,,25.0,3.125,5.0,0.0,745.0,93.125,152.0,72.0,223.0,27.875,38.0,16.0,130958.25,413687.0,14668.0,1047666.0,1019.5,3887.0,22.0,8156.0,1.0,0.1316625,0.1316625,,,,
MKD8,2017,3,,,438.0,17.52,136.0,1.0,5691.0,227.64,1262.0,79.0,8210.0,328.4,3428.0,19.0,842952.68,5127958.0,260.0,21073817.0,4849.92,106120.0,5.0,121248.0,0.96,0.134032,0.134032,9.0,12.0,7.0,29.0
MKD8,2017,4,,,2889.0,19.00657894736842,772.0,0.0,32819.0,215.9144736842105,3259.0,56.0,31753.0,208.90131578947367,16248.0,1.0,523928.3881578947,12661349.0,2259.0,79637115.0,2133.934210526316,106120.0,22.0,324358.0,0.9539473684210528,0.1914315789473684,0.1911618421052631,8.0,16.0,9.0,42.0
MKD8,2017,5,,,1083.0,12.593023255813954,360.0,0.0,25238.0,293.4651162790698,12163.0,60.0,10909.0,126.84883720930232,3299.0,1.0,860306.1511627907,12661349.0,7.0,73986329.0,3229.7558139534885,106120.0,0.0,277759.0,0.9418604651162792,0.138760465116279,0.138760465116279,10.0,57.0,8.0,15.0
MKD8,2017,6,3.54,3.54,229.0,7.633333333333334,27.0,0.0,6637.0,221.2333333333333,946.0,59.0,1942.0,64.73333333333333,318.0,8.0,817566.1,5127962.0,152.0,24526983.0,543.4666666666667,1405.0,6.0,16304.0,0.9333333333333332,0.1513,0.1513,9.0,18.0,8.0,26.0
MKD8,2017,7,,,90.0,11.25,24.0,4.0,1139.0,142.375,244.0,71.0,260.0,32.5,108.0,12.0,373296.875,1826420.0,21753.0,2986375.0,587.25,1405.0,6.0,4698.0,1.0,0.2849625,0.2849625,9.0,11.0,9.0,25.0
MKD8,2017,8,,,251.0,31.375,185.0,0.0,1537.0,192.125,504.0,75.0,1616.0,202.0,1410.0,2.0,789137.125,5127963.0,249.0,6313097.0,484.5,954.0,183.0,3876.0,1.0,0.1399625,0.1399625,8.0,13.0,8.0,19.0
MKD8,2017,9,4.42,0.8799999999999999,13.0,6.5,9.0,4.0,261.0,130.5,166.0,95.0,82.0,41.0,46.0,36.0,242967.5,413687.0,72248.0,485935.0,1179.5,1405.0,954.0,2359.0,0.0,0.2553,0.2553,9.0,6.0,9.0,13.0
MKD8,2017,10,,,71.0,11.833333333333334,35.0,0.0,1307.0,217.83333333333331,501.0,75.0,401.0,66.83333333333333,279.0,6.0,690111.8333333334,2271537.0,13765.0,4140671.0,718.6666666666666,2079.0,70.0,4312.0,1.0,-0.0631666666666666,-0.0631666666666666,9.0,10.0,8.0,20.0
MKD8,2017,11,,,3.0,3.0,3.0,3.0,88.0,88.0,88.0,88.0,15.0,15.0,15.0,15.0,1735359.0,1735359.0,1735359.0,1735359.0,703.0,703.0,703.0,703.0,1.0,0.5267,0.5267,8.0,14.0,8.0,18.0
MKD8,2017,12,7.33,2.91,504.0,50.4,296.0,5.0,5437.0,543.7,2496.0,85.0,4898.0,489.8,3163.0,20.0,1611431.9,12661351.0,89042.0,16114319.0,522.5,988.0,26.0,5225.0,1.0,0.67535,0.67535,10.0,21.0,8.0,12.0
MKD8,2018,1,,,177.0,16.09090909090909,81.0,2.0,2137.0,194.27272727272728,368.0,90.0,778.0,70.72727272727273,261.0,18.0,887841.7272727273,1826423.0,5567.0,9766259.0,446.8181818181818,1405.0,23.0,4915.0,1.0,0.4929454545454545,0.4929454545454545,10.0,42.0,8.0,20.0
MKD8,2018,2,,,63.0,12.6,30.0,1.0,1110.0,222.0,573.0,112.0,177.0,35.4,57.0,21.0,645177.6,1826423.0,3071.0,3225888.0,1121.8,2914.0,99.0,5609.0,1.0,0.42998,0.42998,9.0,21.0,8.0,17.0
MKD8,2018,3,9.22,1.8900000000000006,90.0,18.0,34.0,4.0,1349.0,269.8,738.0,113.0,392.0,78.4,158.0,25.0,274306.6,1183175.0,513.0,1371533.0,919.2,3417.0,12.0,4596.0,1.0,0.53956,0.53956,9.0,25.0,9.0,20.0
MKD8,2018,4,,,129.0,9.923076923076923,73.0,0.0,2576.0,198.15384615384616,896.0,82.0,657.0,50.53846153846154,345.0,7.0,461625.4615384616,2271537.0,834.0,6001131.0,459.5384615384616,1981.0,8.0,5974.0,1.0,0.4356153846153846,0.4356153846153846,10.0,14.0,8.0,14.0
MKD8,2018,5,,,50.0,25.0,45.0,5.0,3228.0,1614.0,3116.0,112.0,458.0,229.0,421.0,37.0,137394.0,146220.0,128568.0,274788.0,807.5,1193.0,422.0,1615.0,1.0,0.1829,0.1829,9.0,18.0,9.0,23.0
MKD8,2018,6,10.35,1.129999999999999,641.0,32.05,508.0,1.0,6589.0,329.45,2658.0,65.0,12056.0,602.8,11244.0,11.0,550826.6,2333419.0,1161.0,11016532.0,6056.75,106120.0,16.0,121135.0,0.85,0.20329,0.20329,10.0,12.0,9.0,18.0
MKD8,2018,7,,,813.0,16.9375,156.0,0.0,15748.0,328.0833333333333,1795.0,80.0,3439.0,71.64583333333333,310.0,10.0,595507.1458333334,5127965.0,1381.0,28584343.0,2939.020833333333,106120.0,23.0,141073.0,1.0,0.2354541666666666,0.2354541666666666,9.0,21.0,8.0,7.0
MKD8,2018,8,,,109.0,9.909090909090908,32.0,1.0,2537.0,230.63636363636363,807.0,77.0,422.0,38.36363636363637,150.0,0.0,1088630.2727272727,9641221.0,5806.0,11974933.0,457.09090909090907,1489.0,70.0,5028.0,1.0,0.3949727272727272,0.3949727272727272,10.0,16.0,9.0,16.0
MKD8,2018,9,11.71,1.3600000000000012,125.0,11.363636363636363,26.0,3.0,2666.0,242.3636363636364,660.0,69.0,1243.0,113.0,571.0,5.0,322225.8181818182,1155597.0,3448.0,3544484.0,1887.4545454545453,6884.0,20.0,20762.0,1.0,0.2256363636363636,0.2256363636363636,9.0,15.0,8.0,7.0
MKD8,2018,10,,,17.0,8.5,13.0,4.0,292.0,146.0,160.0,132.0,64.0,32.0,37.0,27.0,1120057.0,1826427.0,413687.0,2240114.0,772.5,954.0,591.0,1545.0,1.0,0.10115,0.10115,10.0,12.0,9.0,10.0
MKD8,2018,11,,,630.0,28.63636363636364,224.0,1.0,9152.0,416.0,4266.0,79.0,1864.0,84.72727272727273,947.0,1.0,853480.6818181818,9641226.0,3448.0,18776575.0,2112.0,15372.0,22.0,46464.0,1.0,0.1923090909090909,0.1923090909090909,10.0,15.0,8.0,8.0
MKD8,2018,12,15.02,3.3099999999999987,2222.0,444.4,1017.0,2.0,6194.0,1238.8,3060.0,175.0,21596.0,4319.2,12236.0,26.0,261690.2,698135.0,13765.0,1308451.0,641.4,1747.0,27.0,3207.0,1.0,0.4689199999999999,0.4689199999999999,9.0,29.0,8.0,9.0
MKD8,2019,1,,,156.0,10.4,28.0,3.0,4818.0,321.2,2044.0,84.0,988.0,65.86666666666666,311.0,3.0,258730.7333333333,1155597.0,13912.0,3880961.0,658.6666666666666,2079.0,0.0,9880.0,1.0,0.37836,0.37836,10.0,19.0,9.0,10.0
MKD8,2019,2,,,929.0,77.41666666666667,786.0,2.0,7177.0,598.0833333333334,4452.0,79.0,1341.0,111.75,705.0,16.0,747125.0,2271538.0,6847.0,8965500.0,795.3333333333334,2079.0,5.0,9544.0,1.0,0.0808583333333333,0.0808583333333333,9.0,15.0,8.0,5.0
